Customer_ID,Full_Name,Gender,Age,Join_Date,Annual_Income,Credit_Score,Spending_Score,City,Loyalty_Member
CUST-1066,  emma davis  ,f,28,2020-01-05,"$50,400.00",687.0,46.0,New York,Yes
CUST-1455,Jane Smith,Male,71,invalid_date_str,55500.0,791.0,97.0,Chicago,No
CUST-1815,Olivia Rodriguez,female,,08/12/2024,"$32,500.00",566.0,9.0,New York,No
CUST-1269,Olivia Rodriguez,M,,14/02/2021,"$51,000",694.0,26.0,New York,true
CUST-1045,  emily miller  ,male,23,2023-07-12,"$51,900",621.0,43.0,san francisco,No
CUST-1201,James Rodriguez,f,58,"April 07, 2021","$81,600",730.0,86.0,San Francisco,Yes
CUST-1161,Jane Garcia,Female,19,12/04/2022,"$68,500",612.0,21.0,New York,false
CUST-1729,Robert Smith,Female,28,2023-04-26,"$69,100.00",639.0,29.0,NYC,yes
CUST-1401,Emily Davis,M,210,2021-01-28,,674.0,56.0,San Francisco,No
CUST-1702,Jane Johnson,male,185,25/06/2024,66000.0,815.0,,Chicago,Yes
CUST-1179,Sarah Brown,Male,64,25/11/2022,"$79,900",999.0,40.0,San Francisco,No
CUST-1565,,male,27,2020-09-15,"$71,800",720.0,16.0,SF,N
CUST-1071,Jane Williams,M,75,03/04/2024,"$71,400.00",603.0,39.0,San Francisco,No
CUST-1075,  john smith  ,Male,71,22/07/2021,"$73,300",748.0,7.0,San Francisco,Yes
CUST-1154,David Smith,Male,52,27/04/2020,89600.0,588.0,43.0,san francisco,true
CUST-1205,Michael Jones,Male,64,10-02-2023,"$31,900.00",724.0,55.0,New York,YES
CUST-1034,  david garcia  ,Male,63,"February 07, 2021","$2,500,000.00",763.0,60.0,San Francisco,No
CUST-1775,Robert Johnson,male,46,21/03/2022,"$38,400.00",704.0,50.0,Chi-Town,Y
CUST-1508,James Miller,m,61,2021-05-09,"$15,000.00",669.0,91.0,San Francisco,Yes
CUST-1338,James Martinez, Man ,31,05-16-2022,"$79,100",831.0,80.0,New York,N
CUST-1091,Emily Jones,female,39 yrs,,"$56,200",688.0,20.0, NY ,Y
CUST-1897,Michael Brown,Female,62,"May 08, 2024","$86,300.00",726.0,92.0,chicago,yes
CUST-1564,Sarah Jones,Other,71,2020-01-15,106900.0,703.0,58.0,San Francisco,no
CUST-1776,  james davis  ,female,54,,"$54,300",689.0,78.0,new york,Y
CUST-1241,Olivia Rodriguez,Female,150,2021-11-22,"$68,800",791.0,,New York,no
CUST-1013,  emily miller  ,male,50 yrs,2020-04-20,85400.0,692.0,43.0,Chicago,Yes
CUST-1315,Olivia Brown,Woman,,2022-08-20,"$32,600.00",616.0,34.0,new york,no
 CUST-1600 ,Sarah Smith,male,66,10/03/2020,"$64,100",759.0,55.0,new york,No
CUST-1387,Sarah Williams,Female,38,invalid_date_str,"$2,500,000.00",635.0,39.0,San Francisco,yes
CUST-1166,Michael Rodriguez,Female,49,03-12-2022,"$68,200",674.0,54.0,New York,no
 CUST-1840 ,James Rodriguez,male,38,2019-07-27,"$65,300",747.0,28.0,San Francisco,yes
 CUST-1020 ,James Garcia,male,58,2023-10-23,"$66,200",577.0,94.0,Chicago,yes
CUST-1646,  sarah johnson  ,female,22,2019-09-08,"$86,300.00",534.0,19.0,San Francisco,Yes
CUST-1204,SARAH JONES,Male,42,2021-02-02,"$64,700.00",566.0,86.0,new york,Yes
CUST-1831,EMMA DAVIS,Male,31,2022-11-10,"$45,500",666.0,86.0,Chicago,Yes
CUST-1562,  david martinez  ,Female,59,2023-02-15,"$36,100.00",787.0,,Chicago,yes
CUST-1121,  olivia johnson  ,Male,62,08-18-2022,"$90,100.00",666.0,85.0,chicago,N
CUST-1686,Olivia Jones,female,59,09-04-2020,45500.0,631.0,86.0,Chi-Town,no
CUST-1007,  emma garcia  ,Female,33,20/08/2022,N/A,840.0,67.0,New York,No
CUST-1189,Michael Rodriguez,female,55,"July 16, 2022",-5000,714.0,49.0,Chicago,Yes
CUST-1025,EMMA BROWN,Female,37,06-23-2019,,,3.0,Chicago,No
CUST-1699,  robert martinez  ,male,64,"February 18, 2020",59400.0,633.0,38.0,New York,no
 CUST-1510 ,Emma Rodriguez,M,62,07/09/2024,42000.0,648.0,93.0,NYC,No
CUST-1132,Emma Johnson,Woman,54,2024-07-01,"$80,000.00",748.0,38.0, NY ,no
CUST-1474,Michael Miller,Female,22,2020-09-22,N/A,840.0,25.0,San Francisco,YES
CUST-1856,Olivia Jones,Female,40,17/06/2023,"$35,500.00",840.0,67.0,San Francisco,no
CUST-1747,  michael smith  ,male,18,,90800.0,625.0,67.0,San Francisco,N
CUST-1252,Olivia Rodriguez, Man ,,15/05/2024,"$76,200",797.0,83.0,Chicago,Yes
CUST-1021,OLIVIA DAVIS,female,63,2024-12-06,123400.0,719.0,68.0,New York,Yes
CUST-1459,  michael martinez  ,Male,75,"July 26, 2019","$78,800",738.0,,Chicago,Y
CUST-1234,Michael Martinez,Female,48,12-28-2019,"$2,500,000.00",620.0,23.0,New York,yes
CUST-1276,David Garcia,Female,210,"July 04, 2019","$53,400.00",999.0,18.0,Chicago,Y
CUST-1005,James Jones,Woman,61,invalid_date_str,,525.0,48.0,New York,yes
CUST-1258,David Rodriguez,Female,65,"July 04, 2023","$40,700.00",669.0,27.0,New York,Yes
CUST-1385,David Rodriguez,Male,32 yrs,"May 14, 2024","$79,600.00",775.0,16.0,New York,yes
,Olivia Johnson,,41,invalid_date_str,"$89,400.00",595.0,13.0,new york,Yes
CUST-1343,Michael Miller,M,44,01-27-2024,58000.0,120.0,47.0,new york,N
CUST-1769,James Rodriguez,Female,30,"November 25, 2023",-5000,688.0,40.0,san francisco,
 CUST-1130 ,EMMA SMITH,female,66,02-11-2024,53600.0,735.0,180.0,New York,yes
CUST-1871,Emma Williams,female,38,2023-09-14,,706.0,13.0,Chicago,no
CUST-1173,Michael Brown,M,53,"August 19, 2024","$100,700",636.0,27.0,SF,yes
CUST-1087,EMILY MILLER,Male,37,12-07-2023,"$19,400.00",650.0,17.0,New York,yes
 CUST-1330 ,Emma Garcia,Female,47,2024-12-11,86300.0,708.0,92.0,SF,Yes
CUST-1466,David Martinez,F,23,2023-02-13,"$86,500",671.0,17.0, NY ,No
CUST-1121,  olivia johnson  ,Male,62,08-18-2022,"$90,100.00",666.0,85.0,chicago,N
CUST-1094,Sarah Williams,Female,58,"October 24, 2019","$72,900.00",465.0,55.0,New York,false
CUST-1145,  emma williams  ,male,20,11/09/2020,"$78,200",608.0,6.0,San Francisco,true
 CUST-1180 ,JAMES SMITH,Male,51,"November 18, 2022","$38,300.00",540.0,79.0,san francisco,No
 CUST-1860 ,JAMES DAVIS,Male,56,11-19-2020,"$33,400",633.0,,san francisco,YES
CUST-1176,MICHAEL WILLIAMS,Female,47,08-01-2023,"$46,500",660.0,39.0, NY ,No
